marital,word,n,tf,idf,tf_idf
married,ahi,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,aif,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,aim,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,airconditioner,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,aircraft,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,airfare,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,airline,2,1.667695078631823e-5,0.22314355131420976,3.7213540235513526e-6
married,aisle,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,alan,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,alcohol,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,alexa,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,algebra,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,alien,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,allergist,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,alleviated,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,alma,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,almonds,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,alongside,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,aloud,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,alsoit,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,ambulance,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,amputation,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,anatomy,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,anew,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,angle,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,animalsbeautiful,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,ann,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,annul,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,antenna,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,antics,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,ap,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,appropriately,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,approximately,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,ar,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,arace,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,araku,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,arbys,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,arcade,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,arch,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,archery,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,architecture,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,arkansas,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,asparagus,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,aspergers,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,astronomy,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,athe,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,athletes,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,attic,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,auditor,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,auditorium,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,australia,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,authentic,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,autonomy,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,awkward,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,awning,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,awoke,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,baba,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,babbling,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,babyi,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,backwater,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,baker,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bakery,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bankrupt,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bannon,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,baptism,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,barbeque,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,barcelona,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bash,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,basil,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,baskin,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bass,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,batch,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bbqd,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,beautifuli,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bedsheet,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,behaviours,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,belize,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,benihana,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bernie,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,berth,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bette,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bewicks,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bharathanatyam,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,billy,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bin,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bitcoin,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bland,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,bleeding,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,blend,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,blizzard,2,1.667695078631823e-5,0.22314355131420976,3.7213540235513526e-6
married,blond,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,blouse,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,boil,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bonfire,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,booster,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,booth,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bough,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bow,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bracket,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,brakes,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,branch,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,brave,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bravo,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,brazil,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,brazilian,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,breaker,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,breathtaking,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,breezy,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,brick,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,bridesmaid,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,bridge,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,brighter,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,broad,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,broadway,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,buffalo,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,buono,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,busit,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,buswe,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,buzz,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,ca,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cabbage,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,caesar,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,campaign,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,cancerfree,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cans,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cappuccino,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,captain,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,carb,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,cardiologist,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,careerit,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,carefree,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,carit,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,carryout,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cart,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,carton,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cashback,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,casserole,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,casual,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,cattle,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cbs,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,celebrationwe,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,celery,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cendre,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,ceo,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,chad,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,chamber,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,characteristics,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,checkout,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cheerios,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,chewed,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,chickfila,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,childbirth,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,childi,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,chin,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,chinchilla,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,chitchat,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,choked,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cholesterol,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,chow,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,christ,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,christian,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,chuck,2,1.667695078631823e-5,0.22314355131420976,3.7213540235513526e-6
married,chunk,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,circuit,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,citizenship,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,classhe,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,clay,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cliche,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,clos,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cob,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cock,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cole,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,collapsed,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,comicon,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,commonplace,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,companionship,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,compassion,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,composed,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,composure,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,comprehensive,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,compromise,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,condo,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,conformation,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,congress,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,conquistador,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,conscience,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,constitute,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,convenience,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cookware,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,corgi,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,corral,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,costello,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,council,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,counseling,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,counselor,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,counterintuitive,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,countertops,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,countryside,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,courage,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,courses,2,1.667695078631823e-5,0.22314355131420976,3.7213540235513526e-6
married,courthouse,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,crab,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,crackers,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,craigslist,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,cramps,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cranberry,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,crap,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,crawfish,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,crayons,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,creamer,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,creamery,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,creation,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,crepes,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,crew,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,criminal,2,1.667695078631823e-5,0.5108256237659907,8.519013787935738e-6
married,crock,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,crow,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,crust,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,ct,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cubbyhole,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,cube,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cubicle,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cunt,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
married,currency,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,curve,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cushion,2,1.667695078631823e-5,0.9162907318741551,1.5280935441424797e-5
married,cyst,2,1.667695078631823e-5,1.6094379124341003,2.6840516859298237e-5
